segment_id,source_file,table_id,speaker_code,speaker_type,role_label,attribution_status,question_id,segment_text,codes,language
D1_S0154,HWCH0AR.docx,0,D1_P03,participant,"Mental health professional, Table 0",identified,Q3,"Yeah. And I would think that's the intellectual challenge of what you're doing. Ministry. So feeling intellectually challenged is something that I think keeps me going. I'm very conscious of my physical wellbeing in terms of what I eat and how I exercise,",pillar_intellectual;pillar_physical,ar
D1_S0155,HWCH0AR.docx,0,D1_P03,participant,"Mental health professional, Table 0",identified,Q3,"My spirituality is, is quite strong. Um, and I, I, I feel without that nothing of putting those pieces of the jigsaw together, I can actually feel why, I guess I feel content.",contentment_as_core;spiritual_moral_anchor,ar
D1_S0156,HWCH0AR.docx,0,D1_P03,participant,"Mental health professional, Table 0",identified,Q3,"Yes, in life. It's, it's those five pillars that sort of come together. Emotional. I like to be in touch with people.",pillar_emotional,ar
D1_S0157,HWCH0AR.docx,0,D1_P05,participant,"Healthcare professional, Table 0",identified,Q3,I like to spend time with people that,general_response,ar
D1_S0158,HWCH0AR.docx,0,D1_P05,participant,"Healthcare professional, Table 0",identified,Q3,Okay. Agreed. Excellent.,general_response,ar
D1_S0159,HWCH0AR.docx,0,D1_P02,participant,"Healthcare professional, Table 0",identified,Q3,"He has to leave, I believe.",general_response,ar
D1_S0160,HWCH0AR.docx,0,D1_P05,participant,"Healthcare professional, Table 0",identified,Q3,"Yeah. I have a meeting with the minister at 11, actually. Travel.",general_response,ar
D1_S0161,HWCH0AR.docx,0,D1_M01,moderator,"Moderator, Table 0",identified,Q3,Yeah. Just if you can answer this.,general_response,ar
D1_S0162,HWCH0AR.docx,0,D1_M01,moderator,"Moderator, Table 0",identified,Q3,"It's based on our wellbeing, uh, uh, pillars, the spiritual, emotional, intellectual, physical, and social. How these pillars contribute to improve your work.",pillar_emotional;pillar_intellectual;pillar_physical;pillar_social;spiritual_moral_anchor,ar
D1_S0163,HWCH0AR.docx,0,D1_P05,participant,"Healthcare professional, Table 0",identified,Q3,"Um, I think they will interact with, uh, probably my moral code, you know, or what I do believe in, you know?",spiritual_moral_anchor,ar
D1_S0164,HWCH0AR.docx,0,D1_P05,participant,"Healthcare professional, Table 0",identified,Q3,"Uh, and they, these pillar will flourish it, you know?",general_response,ar
D1_S0165,HWCH0AR.docx,0,D1_P05,participant,"Healthcare professional, Table 0",identified,Q3,"I'm not, they will flourish probably what I do believe in morals.",spiritual_moral_anchor,ar
D1_S0166,HWCH0AR.docx,0,D1_M01,moderator,"Moderator, Table 0",identified,Q3,"Mm-hmm. I love that your, uh, answers always complimentary for each other.",general_response,ar
D1_S0167,HWCH0AR.docx,0,D1_P02,participant,"Healthcare professional, Table 0",identified,Q3,"Ian said he's the determined,",general_response,ar
D1_S0168,HWCH0AR.docx,0,D1_P02,participant,"Healthcare professional, Table 0",identified,Q3,"I'm the strong and he's the No, he's the, the, the, the determined the hopefully.",general_response,ar
D1_S0169,HWCH0AR.docx,0,D1_M01,moderator,"Moderator, Table 0",identified,Q3,"So we need, we need to see you. Okay. The final question, best in your experience, are the wellbeing pillar reflected in the healthcare service currently? Provided, I know that we are talking now about Qatar and you'll discuss the Saudi,",cultural_local_adaptation;healthcare_system_critique;practical_recommendation,ar
D1_S0170,HWCH0AR.docx,0,D1_P02,participant,"Healthcare professional, Table 0",identified,Q3,"so you know, patar better than, better than me. Sorry,",general_response,ar
D1_S0171,HWCH0AR.docx,0,D1_M01,moderator,"Moderator, Table 0",identified,Q3,"the question based on your experience. Yeah. We have the pillars of the wellbeing. Okay. Do, do you find it reflective in the healthcare service currently provided? Let's be honest. No,",healthcare_system_critique,ar
D1_S0172,HWCH0AR.docx,0,D1_M01,moderator,"Moderator, Table 0",identified,Q3,And there is no judge.,general_response,ar
D1_S0173,HWCH0AR.docx,0,D1_P05,participant,"Healthcare professional, Table 0",identified,Q3,"Because I'm, I'm a very strong advocate of having, uh, you know, a spiritual, uh, counseling and that is not, is not provided, you know, however we contributed at Nova and, and, and have a very nice and good manual, you know, for, uh, uh, you know, systemic counseling and others.",spiritual_moral_anchor,ar
D1_S0174,HWCH0AR.docx,0,D1_P02,participant,"Healthcare professional, Table 0",identified,Q3,"If you recall when, uh, he, um, answered the question. About choosing the chocolate. Yeah. And he said, I wanna be the minister of education. And then he said, maybe one day as a Minister of health, I made a comment,",awareness_education,ar
D1_S0175,HWCH0AR.docx,0,D1_P02,participant,"Healthcare professional, Table 0",identified,Q3,"I made a comment. I said, start with the education.",awareness_education,ar
D1_S0176,HWCH0AR.docx,0,D1_P03,participant,"Mental health professional, Table 0",identified,Q3,"Yeah. Well I had definitely, this is not just trying to come.",general_response,ar
D1_S0177,HWCH0AR.docx,0,D1_P03,participant,"Mental health professional, Table 0",identified,Q3,"So I had exactly the same thought, but he just repeated that thing about, and I shook my head when it, as it reflected. So biopsychosocial, yes. Yeah. Spiritual. Not yet.",pillar_social;spiritual_moral_anchor,ar
D1_S0178,HWCH0AR.docx,0,D1_P03,participant,"Mental health professional, Table 0",identified,Q3,"So he needs to be education first, then health second.",awareness_education,ar
D1_S0179,HWCH0AR.docx,0,D1_P02,participant,"Healthcare professional, Table 0",identified,Q3,"So I will use his example. 'cause when we teach medicine till today, you go anywhere.",school_clinical_link,ar
D1_S0180,HWCH0AR.docx,0,D1_P02,participant,"Healthcare professional, Table 0",identified,Q3,"From coast to coast, uh, across the globe. They are still unfortunately not, uh, teaching medicine in a holistic way. You, you find the people teaching physical, disconnected from the mental and social component. Even some of them, they. Actually, and these are the, the small percentage, they don't see the nonphysical as true medicine and they, they tend to undermine it, which is wrong.",balance_multidimensional;pillar_physical;pillar_social;system_disconnection,ar
D1_S0181,HWCH0AR.docx,0,D1_P02,participant,"Healthcare professional, Table 0",identified,Q3,"So we have to start from the, the base, from the teaching levels. So I think if we were to, to look at today instead, we're lacking. It's the reality here in qar, in Saudi and in Canada, everywhere.",school_clinical_link,ar
D1_S0182,HWCH0AR.docx,0,D1_P03,participant,"Mental health professional, Table 0",identified,Q3,"Well, no, I think, I think a participant, D1_P27 essentially said, I would agree. It's we we're not there. We're not fully com.",general_response,ar
D1_S0183,HWCH0AR.docx,0,D1_P03,participant,"Mental health professional, Table 0",identified,Q3,"I think there's a lot of intention, but we've not actually managed to do it. So maybe coming from these kinda workshops. Yeah. We'll start to adopt that much more kind of wellbeing approach rather than we're very illness focused.",training_deficit,ar
D1_S0184,HWCH0AR.docx,0,D1_P02,participant,"Healthcare professional, Table 0",identified,Q3,Exactly. Very. But meeting today and discussing this question gives us hope.,general_response,ar
D1_S0185,HWCH0AR.docx,0,D1_P02,participant,"Healthcare professional, Table 0",identified,Q3,This is a good step. Very good. At least people are willing. You can say that.,general_response,ar
D1_S0186,HWCH0AR.docx,0,D1_P05,participant,"Healthcare professional, Table 0",identified,Q3,"Yes. And Anna, I have to go online. I'm very sorry to talk",general_response,ar
D1_S0187,HWCH0AR.docx,0,D1_P02,participant,"Healthcare professional, Table 0",identified,Q3,"before, but before you go, you have a nice, uh, look. Uh,",general_response,ar
D1_S0188,HWCH0AR.docx,0,D1_P02,participant,"Healthcare professional, Table 0",identified,Q3,"yes. Together, this is the 1 million QR picture.",general_response,ar
D1_S0189,HWCH0AR.docx,0,D1_P05,participant,"Healthcare professional, Table 0",identified,Q3,I'll send you the 14. I think there another one.,general_response,ar
D1_S0190,HWCH0AR.docx,0,D1_P04,participant,"Wellbeing researcher, Table 0",identified,Q3,Okay. This is not a workshop not opposing for.,training_deficit,ar
D1_S0191,HWCH0AR.docx,0,D1_P05,participant,"Healthcare professional, Table 0",identified,Q3,"I, Ian, I'm very happy to see each and Shala will go on all these things.",general_response,ar
D1_S0192,HWCH0AR.docx,0,D1_P02,participant,"Healthcare professional, Table 0",identified,Q3,Have you tried this to a date?,general_response,ar
D1_S0193,HWCH0AR.docx,0,D1_M01,moderator,"Moderator, Table 0",identified,Q3,You don't have a wisdom now because the,general_response,ar
D1_S0194,HWCH0AR.docx,0,D1_P02,participant,"Healthcare professional, Table 0",identified,Q3,"wife, the wisdom has left us now Ian.",general_response,ar
D1_S0195,HWCH0AR.docx,0,D1_P03,participant,"Mental health professional, Table 0",identified,Q3,"But the little he's left with us, we'll cherish.",general_response,ar
D1_S0196,HWCH0AR.docx,0,D1_P02,participant,"Healthcare professional, Table 0",identified,Q3,Well his spirit's still there.,general_response,ar
D1_S0197,HWCH0AR.docx,0,D1_P02,participant,"Healthcare professional, Table 0",identified,Q3,Have you tried the Ajwa dates ? It's a special date from Medina.,general_response,ar
D1_S0198,HWCH0AR.docx,0,D1_P02,participant,"Healthcare professional, Table 0",identified,Q3,this. We're a good team.,interdependent_care,ar
D1_S0199,HWCH0AR.docx,0,D1_M01,moderator,"Moderator, Table 0",identified,Q3,It's all about good team. Let's be honest. We are very comprehensive with smaller number,interdependent_care,ar
D1_S0200,HWCH0AR.docx,0,D1_M01,moderator,"Moderator, Table 0",identified,Q3,"com. Compared to the rest of the table. Like how many participants? Son, I'm just lucky I'm having all the VIP with Oh, no,",general_response,ar
D1_S0201,HWCH0AR.docx,0,D1_P02,participant,"Healthcare professional, Table 0",identified,Q3,no. Just every day we learn. Every day. We learn,general_response,ar
D1_S0202,HWCH0AR.docx,0,D1_P02,participant,"Healthcare professional, Table 0",identified,Q3,"And, uh, the beauty of, even if we are not learning much, but as sharing what we know, sharing the knowledge in itself, it's a powerful tool to do. When I used to be, uh, the program director for the, uh, undergrad in University of Arawa, three years, I meet with the student. We, we get 120 every year, uh, from the Anglophone stream and 40 from the Francophone.",pillar_intellectual,ar
D1_S0203,HWCH0AR.docx,0,D1_P02,participant,"Healthcare professional, Table 0",identified,Q3,"Because U is the only Canadian university. They teach both streams at the same time,",school_clinical_link,ar
D1_S0204,HWCH0AR.docx,0,D1_P02,participant,"Healthcare professional, Table 0",identified,Q3,"Yeah. And as a program director, you meet with them at a certain capacity. So I go around the table, I always ask them. What do you like to be in the future? And I try to embed, like integrate psychiatry and mental health.",awareness_education,ar
D1_S0205,HWCH0AR.docx,0,D1_P02,participant,"Healthcare professional, Table 0",identified,Q3,"And then ula, it worked. I was able to recruit a couple of them and now they're in the residency program. That's",awareness_education,ar
D1_S0206,HWCH0AR.docx,0,D1_P03,participant,"Mental health professional, Table 0",identified,Q3,"we've seen an increase here. I mean, I dunno how it is across the world, but certainly in this region and certainly from where I come, psychiatry was always the bottom of the list of choice for young doctors.",professional_identity,ar
D1_S0207,HWCH0AR.docx,0,D1_P03,participant,"Mental health professional, Table 0",identified,Q3,"Yes. Always the one 'cause of the stigma and what, over the last two years here, our residency program has become much more popular, particularly amongst Catholics, which is really",awareness_education,ar
D1_S0208,HWCH0AR.docx,0,D1_P02,participant,"Healthcare professional, Table 0",identified,Q3,"I agree. I agree with you. Same with Saudi, because I used to be a member of the Saudi Council for Health Specialty for psychiatry on the ba, like I left around 2013.",general_response,ar
D1_S0209,HWCH0AR.docx,0,D1_P02,participant,"Healthcare professional, Table 0",identified,Q3,"Uh, we didn't have any competition. People, uh, they come after they finish everywhere.",general_response,ar
D1_S0210,HWCH0AR.docx,0,D1_P02,participant,"Healthcare professional, Table 0",identified,Q3,"Now they are telling me, my colleagues, it's highly competitive. You have really to work hard to, to be connected. And",interdependent_care,ar
D1_S0211,HWCH0AR.docx,0,D1_P03,participant,"Mental health professional, Table 0",identified,Q3,to what extent do you think that's to do with public awareness around mental health as well?,awareness_education;pillar_intellectual,ar
D1_S0212,HWCH0AR.docx,0,D1_P03,participant,"Mental health professional, Table 0",identified,Q3,so some of the kind of mysteriousness or the prejudice seems to have dropped a little bit.,general_response,ar
D1_S0213,HWCH0AR.docx,0,D1_P02,participant,"Healthcare professional, Table 0",identified,Q3,"Like unfortunately in the old days, I remember one of the student, and this is in Canada, that is. When I used to go around the table and ask him, what do you wanna do, he want? So he was telling me, he said, well, one time I did a rotation in, uh, I would say in surgery.",school_clinical_link,ar
