segment_id,source_file,table_id,speaker_code,speaker_type,role_label,attribution_status,question_id,segment_text,codes,language
D4_S0119,HWEL7AR.docx,7,D4_P17,participant,"Elderly-center participant, Table 7",identified,Q4,الله فيك دكتور وجزاك الله خير. بارك الله فيكم. الركاز مثل ما قلنا متكاملة. ولكن ذكرت الدكتورة يوم قالت الموضوع اللي هو انك لازم تقف عند تشخيص المريض او سألت المريض في موقف ما. فتذكرت موقف صار معانا في حالة المسن، يعني معنا زميل أخصائي اجتماعي كان يجلس في المقابلة الأولية لكبير االقدر، فكان يتطرق في عدة جوانب اللي هي أول شيء المسن نفسه ثم الأسرة وهكذا، فكان المسن متفاعل جدا متفاعل بدايته، فأخر شيء هو وضع جانب الأسرة في أخر المقابلة فقال مثلا يقول لا كيف زوجتك يقول زميلي غلط ما كان قرر اللي هو البيانات الاساسيه انه زوجته متوفيه. هنا هو تغير المسن كليا ..يعني في لحظه تغير كليا. ايوه هذا اللي صار خلاص ابنه الولد هو مخبر الأخصائي إنه الأم متوفية أصلا أمي متوفية. المقابلة اللي بعدها تقريبا بعد اسبوع جاء نفس الشيء ما يتكلم. خلاص خلاص بعد ما تكلم، فنحن معنى الإدارة، يعني إذا كان البيت عند هذا المسن عند هذا الأخصائي وقف ما نقول خلاص لا نحول الأخصائي الثاني فحولوا معاي، شفت الموضوع جلس مع زميلي قلت له غريبه كان متفاعل معك وسألك قال ما أدري بس أنا ذكرت لزوجته أتغير. فقلت أنا خلاص نأجلها جدا. ابتعدت عن هذا الجانب كليا في مقابلتي معاه فبدأ شوي شوي. يعني الجانب المهم اللي أنت لازم أن تكون الأبناء يخبروك عنه أنه لا تتكلم هذا الجانب ابتعد عنه. او يعني اعمل اشارات بسيطه عشان تاخذ المعلومات لكن بطريقه اخرى إيحائية. يعني فالدكتورة ذكرتني بهذا الموقف جدا. بارك الله فيكم.,spiritual_moral_anchor;family_caregiver_ecology;practical_suggestion,ar
D4_S0120,HWEL7AR.docx,7,D4_M05,moderator,"Moderator, Table 7",identified,Q4,من واقع تجربتك هو ده عنوان السؤال رقم اربعة.,moderator_context,ar
D4_S0121,HWEL7AR.docx,7,D4_P15,participant,"Participant, role not stated, Table 7",identified,Q4,"ما عرفت هو شنو الجوانب. هل هي تؤثر على هذا؟ طبيعي يتاثر. يعني انا سمعت شوي تؤثر في طبعا تحسن لكن في جوانب نقدر نطبقها وفي جوانب ممكن بدنيه. ممكن عندك شخص يعني ما يقدر يعني. لكن الجانب الاساسي صراحه مو فقط الكبار. القدر للكل انك الجانب الروحي. يعني احنا هسه مثلا احنا الكل هنا مسلمين رب العالمين شو يقول قوم ""من اعرض عن ذكري .. .عن ذكري يعني سواء كبير صغير هذا من تربطه برب العالمين. سبحان الله اموره تمشي هنا رب العالمين حتى عن ذكري يعني مو اللي يصلي يعرف راح يكبر يجوز ما يقدر يصلي اذكره خليه دائما خليه يذكر سبحان الله تتحسن اموره. هذا قران نص ثابت ما بي مجال. انا اعتقد هذي اهم ركيزه المفروض واحد. وهذه طبعا ملائمة راح تشوفيها انه يعني هذا مو مثلا لازم يسوي تمارين. لا هذي اسهل له صح وللا لا هي ملائمة في كل وقت بكل وقت",spiritual_moral_anchor;practical_suggestion,ar
D4_S0122,HWEL7AR.docx,7,D4_M05,moderator,"Moderator, Table 7",identified,Q4,جينا للسؤال الاكثر قربا منكم. اللي بيقول من تجربتك ومن واقع تجربتك. في كل عمل على حسب العمل وعلى حسب المطلوب مننا كيف تنعكس ركائز الحياة الطيبة في خدمات الرعاية الصحية. هل تنعكس وموجودة الآن ؟,moderator_context,ar
D4_S0123,HWEL7AR.docx,7,D4_P19,participant,"Participant, role not stated, Table 7",identified,Q4,اكيد طبعا.طبعا موجوده هي.,general_response,ar
D4_S0124,HWEL7AR.docx,7,D4_M05,moderator,"Moderator, Table 7",identified,Q4,من وجهة نظر مقدمي الرعاية من وجهة نظر المستخدم.,moderator_context,ar
D4_S0125,HWEL7AR.docx,7,D4_P14,participant,"Home care physician, Table 7",identified,Q4,انا اعتقد احنا لازم نغير مكاننا لان احنا مع بعض واحنا كلنا مقدمين. على الأقل نعطي واحد بدون.,practical_suggestion;professional_identity,ar
D4_S0126,HWEL7AR.docx,7,D4_M05,moderator,"Moderator, Table 7",identified,Q4,هو الدكتور مصطفى بس هو مستخدم للرعاية ؟.,moderator_context,ar
D4_S0127,HWEL7AR.docx,7,D4_P14,participant,"Home care physician, Table 7",identified,Q4,بس المقدم هو بعد مستخدم,professional_identity;general_response,ar
D4_S0128,HWEL7AR.docx,7,D4_P14,participant,"Home care physician, Table 7",identified,Q4,الدكتورة احنا يعني يا ليت بس نعطي مجال. للدكتور علاء وي عليه دكتور علاء دائما ناخذ الوقت وهو مسكين اخر واحد.,professional_identity;general_response,ar
D4_S0129,HWEL7AR.docx,7,D4_M05,moderator,"Moderator, Table 7",identified,Q4,اسمحوا لنا اسمحوا لنا نبدأ من هنا. تسمحي لنا يا جمانة طبعا ولو,moderator_context,ar
D4_S0130,HWEL7AR.docx,7,D4_P15,participant,"Participant, role not stated, Table 7",identified,Q4,هو كان السؤال شنو؟ انه احنا.,general_response,ar
D4_S0131,HWEL7AR.docx,7,D4_M05,moderator,"Moderator, Table 7",identified,Q4,من واقع تجربة حضرتك هل هي ركائز الحياه الطيبه موجوده حاليا.,moderator_context,ar
D4_S0132,HWEL7AR.docx,7,D4_P15,participant,"Participant, role not stated, Table 7",identified,Q4,بالنسبه لنا. يعني انا اتكلم لك على المؤسسه اللي أنا فيها صراحه موجوده موجوده وعليها رقابه جدا صارمه.,general_response,ar
D4_S0133,HWEL7AR.docx,7,D4_M05,moderator,"Moderator, Table 7",identified,Q4,اعطينا امثله.,moderator_context,ar
D4_S0134,HWEL7AR.docx,7,D4_P15,participant,"Participant, role not stated, Table 7",identified,Q4,انا اقول لك مثلا احنا حاليا عندنا اربع شبابيك اللي هي للصرف. شباك واحد مخصص فقط الكبار القدم وما يستنوا المده مالتهم ما تتجاوز اربع دقائق. لما يسلم وصفته يستلمها وهذه عليها رقابه مو هيك مو احنا كل ثلاث اشهر نسوي مونتر ما فيها مجال يعني ما فيها أي مجال نهائيا. ما تقدرون تروحون تشوفون ما فيها مجال عليها مونيتر احنا كمشرفين موجودين بالشفت الصباحي والمسائي ما بيها اي مجال.,general_response,ar
D4_S0135,HWEL7AR.docx,7,D4_P14,participant,"Home care physician, Table 7",identified,Q4,بس هاي مجال الشباك.,professional_identity;general_response,ar
D4_S0136,HWEL7AR.docx,7,D4_P14,participant,"Home care physician, Table 7",identified,Q4,شلون يخلون الخمسين.,professional_identity;general_response,ar
D4_S0137,HWEL7AR.docx,7,D4_P15,participant,"Participant, role not stated, Table 7",identified,Q4,اصلا من يجي هو جاي وياه واحد يعني يجي مع مرافق.,general_response,ar
D4_S0138,HWEL7AR.docx,7,D4_M05,moderator,"Moderator, Table 7",identified,Q4,اما انا هروح بدون ما نعتبر انا اروح بدون.,moderator_context,ar
D4_S0139,HWEL7AR.docx,7,D4_P17,participant,"Elderly-center participant, Table 7",identified,Q4,لا انتوا بعدكم شبابأصلا انتوا بعدكم شباب اصلا زين زين.,general_response,ar
D4_S0140,HWEL7AR.docx,7,D4_P14,participant,"Home care physician, Table 7",identified,Q4,يكون عندهم فقدان النظر بعد النظر.,professional_identity;general_response,ar
D4_S0141,HWEL7AR.docx,7,D4_P15,participant,"Participant, role not stated, Table 7",identified,Q4,هاي رأسا يجي وياهم دكتوره مرافق ورأسا يروح داقول لك انه هذي. الدكتوره اللي يجونه. اصلا من يجي يفوت من الباب يقول لك انا ما اقدر امشي. يعني هذا اول ركوست يعني ما اي لا لا لا هذه عن طلبه دكتوره عن طلبه او طلب ذويه. يعني يجي عن طلبه. صراحه مستحيل واحد يقول له تعال اقعد. لا مستحيل. فاحنا بالنسبه لنا من الباب اذا كلش يعني احنا بالنسبه انه قسم الصيدله من الباب لهاي لازم ما ياخذ اكثر من اربع الى خمس دقائق مالته الا اذا وصفته تحتاج ابروفل غيره هذه بعد يعني خارجه من الممتاز.,practical_suggestion,ar
D4_S0142,HWEL7AR.docx,7,D4_M05,moderator,"Moderator, Table 7",identified,Q4,ما في مثال اخر تحب تشاركنا فيه عن كل الخدمات.,moderator_context,ar
D4_S0143,HWEL7AR.docx,7,D4_P15,participant,"Participant, role not stated, Table 7",identified,Q4,اني بالنسبه لي عكست على قسمي يعني قسمي انه مجرد يحضر الوصفه ويصرف الوصفه. ف بالنسبه لهم هذولي لازم,practical_suggestion,ar
